site,block,warming_treatment,plot_id,species,plant_id,phylo,year,doy,photosyn,gs,ci,soil_water,tleaf,VPG,percent_stomatal_limitation,Agmax,Vcmax25
cfc,f,warmed,f3,acesa,2205,angio,2011,167,2.158569483,0.052126127,323.1891433,0.165970286,17.5234623,0.888446492,0.805703608,11.10967352,7.922651662
cfc,f,warmed,f3,acesa,2209,angio,2011,266,4.395646713,0.151412087,341.2472257,NA,13.559282,0.758500881,0.604340604,11.10967352,15.41936553
cfc,f,warmed,f3,acesa,2210,angio,2009,247,10.65696476,0.169065396,270.8275688,0.179492,27.34381485,1.69815662,0.040749061,11.10967352,45.68445136
cfc,f,warmed,f3,acesa,2211,angio,2009,223,6.548408751,0.086116179,254.1396114,0.201225857,30.44015503,2.224110565,0.41056695,11.10967352,29.77872672
cfc,f,warmed,f3,betpa,2212,angio,2009,223,21.270958920000002,0.496635487,285.0861053,0.201225857,28.81200473,1.483574521,-0.006570154,21.13211766,87.05234836
cfc,f,warmed,f3,betpa,2214,angio,2011,210,17.43496043,0.39484779,281.9564933,0.188966875,36.05306753,2.658769342,0.174954412,21.13211766,72.06220589
cfc,f,warmed,f3,betpa,2216,angio,2010,165,19.96666667,0.881333333,320,0.178539,25.49666667,1.209260954,0.055150696,21.13211766,73.90090095
cfc,f,warmed,f3,betpa,2217,angio,2011,269,18.7300625,0.29513204,257.6473597,0.122018125,21.3815632,1.468768885,0.113668455,21.13211766,84.08534382
cfc,f,warmed,f3,betpa,2218,angio,2010,235,16.93577434,0.293601666,264.7927804,0.197301625,32.996418,2.361264199,0.198576564,21.13211766,74.12034455
cfc,f,warmed,f3,betpa,2221,angio,2009,162,14.1,0.216333333,264.3333333,0.133933625,22.45,1.262087941,0.332769189,21.13211766,61.80857813
cfc,f,warmed,f3,betpa,2222,angio,2011,165,20.43310503,0.261927673,232.813769,0.1425145,26.00360043,1.190389436,0.03307821,21.13211766,101.0866135
cfc,f,warmed,f3,picgl,2223,gymno,2011,236,7.660587187,0.090126007,210.8918087,0.19281625,29.63218817,1.797074702,0.527043677,16.19724024,41.85576711
cfc,f,warmed,f3,picgl,2228,gymno,2011,210,6.052466827,NA,NA,0.188966875,35.2468656,2.754530831,0.62632728,16.19724024,NA
cfc,f,warmed,f3,picgl,2233,gymno,2011,269,12.86381677,0.087636537,148.7797773,0.122018125,19.97067833,0.89549851,0.205801941,16.19724024,104.0353617
cfc,f,warmed,f3,pinba,2235,gymno,2010,207,16.00045605,0.313457947,296.600267,0.097723538,37.73646418,2.558782741,0.148080666,18.7816562,63.22727961
cfc,f,warmed,f3,pinba,2236,gymno,2011,209,14.1990008,NA,NA,0.194507375,33.38639707,1.77158718,0.243996341,18.7816562,NA
cfc,f,warmed,f3,pinba,2241,gymno,2010,235,8.543029526,0.180812564,306.3215523,0.197301625,36.87224833,2.451253062,0.545139713,18.7816562,32.82382124
cfc,f,warmed,f3,pinba,2244,gymno,2011,167,17.1098129,0.355013547,304.2615823,0.165970286,18.60956893,1.198619613,0.08901469,18.7816562,66.12399001
cfc,f,warmed,f3,pinst,2245,gymno,2011,165,8.982472077,0.12909081,272.5014283,0.1425145,24.4424076,1.767863148,0.318233437,13.17528985,38.29013115
cfc,f,warmed,f3,pinst,2248,gymno,2011,266,9.252541193,0.113512997,244.5003177,NA,15.75726987,0.902685114,0.297735284,13.17528985,43.65056903
cfc,f,warmed,f3,pinst,2254,gymno,2011,209,11.9434592,NA,NA,0.194507375,33.5971998,3.042184699,0.093495526,13.17528985,NA
cfc,f,warmed,f3,poptr,2257,angio,2009,223,20.38133209,0.35377918,262.0323433,0.201225857,30.83492406,1.944955681,-0.011731551,20.145,90.07018984
cfc,f,warmed,f3,poptr,2258,angio,2011,210,15.67830267,0.291803053,270.3556477,0.188966875,35.94666927,2.79282858,0.221727343,20.145,67.31733936
cfc,f,warmed,f3,poptr,2259,angio,2011,165,19.08686033,0.444000613,290.4733653,0.1425145,23.8812154,1.217590799,0.052526169,20.145,76.82393697
cfc,f,warmed,f3,poptr,2261,angio,2010,168,18.32828276,0.194640786,222.110508,0.176158,28.64981906,1.333777819,0.090182042,20.145,95.00722532
cfc,f,warmed,f3,poptr,2262,angio,2010,202,18.46666667,0.577666667,299.6666667,0.115432875,35.45666667,2.620379874,0.08331265,20.145,72.31888149
cfc,f,warmed,f3,poptr,2263,angio,2009,166,13.78266419,0.258292803,279.9544304,0.105488375,26.97513771,1.859598055,0.315827045,20.145,57.33275653
cfc,f,warmed,f3,quema,2268,angio,2011,269,9.923710533,0.312491963,327.914387,0.122018125,16.97257487,0.63263234,0.461403139,18.42511765,35.98167311
cfc,f,warmed,f3,quema,2269,angio,2009,224,9.298277744,0.073335714,167.753237,0.195718,32.83313751,2.584446488,0.495347714,18.42511765,65.17540438
cfc,f,warmed,f3,quema,2272,angio,2009,189,4.1418633,0.02840233,151.418258,0.074232738,23.97586759,1.643125591,0.775205598,18.42511765,32.78281871
cfc,f,warmed,f3,quema,2275,angio,2011,165,8.624974693,0.07342285,190.500692,0.1425145,25.34537693,1.309906511,0.531890387,18.42511765,52.45621938
cfc,f,warmed,f3,quema,2277,angio,2011,209,21.43480293,0.325127373,243.589949,0.194507375,30.7173411,2.466153752,-0.163346869,18.42511765,101.4853018
cfc,f,warmed,f3,queru,2281,angio,2009,189,1.076316211,0.005285715,64.60606446,0.074232738,25.5229969,1.798878334,0.927227828,14.79021701,38.14560966
cfc,f,warmed,f3,queru,2282,angio,2010,168,14.62589869,0.264201317,281.8276151,0.176158,25.86090342,1.070193581,0.011109933,14.79021701,60.47660885
cfc,f,warmed,f3,queru,2283,angio,2010,202,9.483333333,0.087966667,193.3333333,0.115432875,37.14333333,3.695016337,0.3588104,14.79021701,56.76742281
cfc,f,warmed,f3,queru,2284,angio,2011,237,16.30758827,0.287401463,272.148827,0.182870625,27.684583,1.578769377,-0.1025929,14.79021701,69.59751023
cfc,f,warmed,f3,queru,2285,angio,2010,235,17.18582255,0.502454612,306.2999475,0.197301625,35.9462382,1.665821841,-0.161972305,14.79021701,66.03497662
cfc,f,warmed,f3,queru,2286,angio,2009,224,5.254020849,0.085575607,279.7224696,0.195718,31.14315033,2.083572622,0.644763776,14.79021701,21.87186245
cfc,f,warmed,f3,queru,2287,angio,2011,165,6.903839573,0.09320957,258.2516793,0.1425145,27.24224723,1.844888917,0.533215803,14.79021701,30.92573784
cfc,f,warmed,f3,rhaca,2289,angio,2011,209,16.6,0.354,279.6666667,0.194507375,30.33,2.519045527,-0.057729068,15.694,69.1162464
cfc,f,warmed,f3,rhaca,2292,angio,2009,189,2.838940255,0.018969028,146.7480952,0.074232738,25.28701337,1.800447695,0.819106649,15.694,23.3536699
cfc,f,warmed,f3,rhaca,2297,angio,2010,235,18.54183731,0.63207774,316.2636399,0.197301625,35.08035914,1.316505811,-0.18146026,15.694,69.31529982
cfc,f,warmed,f3,rhaca,2298,angio,2011,165,12.92469237,0.136272167,217.3242597,0.1425145,25.6066132,1.585807849,0.176456457,15.694,68.4847541
cfc,f,warmed,f5,abiba,2421,gymno,2011,236,7.479255833,0.077730347,186.979381,0.208167875,30.65112877,1.923205526,0.357302249,11.63728334,46.41878507
cfc,f,warmed,f5,abiba,2425,gymno,2011,269,6.527185943,0.082420543,256.7420387,0.130364875,15.8740387,1.024559404,0.439114289,11.63728334,29.39942993
cfc,f,warmed,f5,abiba,2428,gymno,2011,210,3.913997527,NA,NA,0.20827975,34.4418284,2.581662845,0.66366742,11.63728334,NA
cfc,f,warmed,f5,aceru,2433,angio,2009,187,0.316805141,0.003612683,246.6464451,0.08637045,27.20524661,2.326774729,0.97414996,12.25549903,1.482139816
cfc,f,warmed,f5,aceru,2434,angio,2010,165,9.91,0.179333333,284,0.193137,25.31666667,1.708105165,0.191383397,12.25549903,40.69575938
cfc,f,warmed,f5,aceru,2435,angio,2011,167,5.782770833,0.12575937,309.0113227,0.181045,20.5564906,1.040798927,0.528148889,12.25549903,22.05151299
cfc,f,warmed,f5,aceru,2439,angio,2009,162,6.294068532,0.101207522,272.5402314,0.1488835,24.66363573,1.884857027,0.486429029,12.25549903,26.8266258
cfc,f,warmed,f5,acesa,2444,angio,2011,266,5.645219913,0.121101477,311.080327,NA,14.23239263,0.807313904,0.491864464,11.10967352,21.40387646
cfc,f,warmed,f5,acesa,2449,angio,2009,247,7.243378272,0.08720343,241.9764945,0.204924375,29.81986332,2.30485395,0.348011599,11.10967352,34.5144833
cfc,f,warmed,f5,acesa,2450,angio,2011,167,2.785306453,0.0336548,255.0024917,0.181045,21.2644666,1.189705723,0.749289982,11.10967352,12.6257734
cfc,f,warmed,f5,acesa,2452,angio,2009,166,3.192138787,0.030857299,219.6667332,0.123753,27.41947301,1.754144865,0.712670334,11.10967352,16.7320318
cfc,f,warmed,f5,acesa,2453,angio,2009,188,1.044769854,0.006875834,133.7507673,0.084864925,29.33778318,2.740282372,0.905958546,11.10967352,9.675015562
cfc,f,warmed,f5,betpa,2454,angio,2010,235,16.83353518,0.427544336,298.1811512,0.21414775,31.47628593,1.347811192,0.203414658,21.13211766,66.21019693
cfc,f,warmed,f5,betpa,2455,angio,2009,162,17.596751,0.265618351,255.3972596,0.1488835,23.17341232,1.419602037,0.167298267,21.13211766,79.65003744
cfc,f,warmed,f5,betpa,2456,angio,2009,223,20.40276797,0.445366742,279.6534415,0.2125565,31.88855235,2.092071061,0.0345138,21.13211766,84.95318296
cfc,f,warmed,f5,betpa,2458,angio,2009,187,9.137505018,0.063204967,143.4468987,0.08637045,26.64329402,2.073306799,0.567601072,21.13211766,77.33604519
cfc,f,warmed,f5,betpa,2459,angio,2010,165,18.5,0.784666667,322,0.193137,24.13,1.124719152,0.124555319,21.13211766,68.1125619
cfc,f,warmed,f5,betpa,2461,angio,2009,187,2.749300163,0.01337402,59.08162116,0.08637045,25.99217161,1.976344814,0.869899448,21.13211766,129.4815245
cfc,f,warmed,f5,betpa,2462,angio,2011,165,18.4561657,0.284643183,256.0129863,0.16441075,27.35842833,1.454460083,0.126629617,21.13211766,83.35138948
cfc,f,warmed,f5,picgl,2465,gymno,2011,269,8.62333555,0.13096603,274.2634113,0.130364875,14.38110417,0.8322029,0.46760464,16.19724024,36.54409931
cfc,f,warmed,f5,picgl,2471,gymno,2011,236,10.27932563,0.122634243,220.733431,0.208167875,30.04288293,2.000418696,0.365365613,16.19724024,53.61825401
cfc,f,warmed,f5,pinba,2476,gymno,2010,207,17.73363865,0.541796344,329.3480471,0.12549725,34.8661375,2.170958634,0.05580006,18.7816562,64.06486662
cfc,f,warmed,f5,pinba,2477,gymno,2011,266,16.06417643,0.16489452,204.2408753,NA,14.79815863,0.749495723,0.144687973,18.7816562,90.73427905
cfc,f,warmed,f5,pinba,2479,gymno,2011,209,11.3834035,NA,NA,0.215548375,30.45082413,2.033840378,0.39390843,18.7816562,NA
cfc,f,warmed,f5,pinba,2484,gymno,2011,167,15.711667,0.264541073,285.240859,0.181045,21.01995783,1.422912347,0.163456788,18.7816562,64.26953902
cfc,f,warmed,f5,pinst,2490,gymno,2011,165,12.01103513,0.210861423,293.167206,0.16441075,25.83226587,1.62961122,0.088366536,13.17528985,47.95120446
cfc,f,warmed,f5,pinst,2492,gymno,2010,207,9.916678555,0.066062304,146.713373,0.12549725,35.29620361,1.957738544,0.247327485,13.17528985,81.60049278
cfc,f,warmed,f5,pinst,2493,gymno,2011,266,7.3853328,0.157034063,308.0978663,NA,14.99403063,0.863319412,0.439455763,13.17528985,28.23448951
cfc,f,warmed,f5,pinst,2494,gymno,2011,237,9.946343623,0.170404343,205.5844627,0.2019615,28.94709653,1.424319462,0.245075916,13.17528985,55.79659749
cfc,f,warmed,f5,poptr,2498,angio,2009,223,21.39857798,0.348872476,253.6306157,0.2125565,31.82347171,2.206667071,-0.062227748,20.145,97.49350221
cfc,f,warmed,f5,poptr,2501,angio,2009,166,17.73333333,0.217666667,230,0.123753,25.50333333,1.606059595,0.119715397,20.145,88.78613664
cfc,f,warmed,f5,poptr,2503,angio,2011,165,16.2109462,0.341434063,288.3031207,0.16441075,25.95455867,1.411485695,0.19528686,20.145,65.68403654
cfc,f,warmed,f5,poptr,2504,angio,2009,188,0.446974967,0.007342208,287.4227934,0.084864925,28.09068235,2.509243126,0.977812114,20.145,1.815999738
cfc,f,warmed,f5,poptr,2505,angio,2011,236,18.66653327,0.497420287,297.354908,0.208167875,28.6623529,1.509297954,0.07339125,20.145,73.59839723
cfc,f,warmed,f5,poptr,2507,angio,2010,202,18.7,0.376,276.3333333,0.146660625,33.83666667,2.053354993,0.071729958,20.145,78.70810722
cfc,f,warmed,f5,quema,2509,angio,2009,224,18.72539007,0.318075898,259.1165346,0.207001125,34.1137441,2.397893387,-0.016296906,18.42511765,83.61879491
cfc,f,warmed,f5,quema,2511,angio,2011,269,9.441634933,0.17202581,290.2125797,0.130364875,19.54969213,0.874245944,0.487567183,18.42511765,38.0324938
cfc,f,warmed,f5,quema,2512,angio,2009,250,13.635629,0.263049962,284.5145016,0.189385125,25.855937,1.46403362,0.25994345,18.42511765,55.90460323
cfc,f,warmed,f5,quema,2514,angio,2011,165,5.802641723,0.078707527,262.296635,0.16441075,27.86502013,1.624345572,0.685068946,18.42511765,25.61933191
cfc,f,warmed,f5,quema,2519,angio,2009,189,0.476981181,0.006343983,265.5017509,0.084041563,28.7164135,2.329763703,0.974112449,18.42511765,2.082385464
cfc,f,warmed,f5,queru,2524,angio,2011,237,19.51793533,0.456876177,287.3054843,0.2019615,30.34065503,1.701863933,-0.319651721,14.79021701,79.32758703
cfc,f,warmed,f5,queru,2525,angio,2011,165,12.44811397,0.094775903,157.0539707,0.16441075,28.8796139,2.152711507,0.15835488,14.79021701,94.27345491
cfc,f,warmed,f5,queru,2526,angio,2011,209,23.4251164,0.44230669,258.8925887,0.215548375,33.0658773,2.656806346,-0.583825064,14.79021701,104.6900402
cfc,f,warmed,f5,queru,2527,angio,2010,202,16.9,0.375666667,286.3333333,0.146660625,34.16333333,2.081380958,-0.142647196,14.79021701,68.8950968
cfc,f,warmed,f5,rhaca,2531,angio,2010,169,8.979864694,0.168627052,285.811994,0.181452375,27.86038049,1.941274911,0.427815427,15.694,36.66715944
cfc,f,warmed,f5,rhaca,2533,angio,2009,224,14.47959817,0.333308757,292.8344518,0.207001125,34.19886653,2.445517888,0.077380007,15.694,57.86429414
cfc,f,warmed,f5,rhaca,2538,angio,2011,165,7.916574847,0.085497027,228.1890013,0.16441075,29.00578307,2.252043703,0.495566787,15.694,39.9471423
cfc,f,warmed,f5,rhaca,2540,angio,2009,189,4.097204276,0.027052006,139.2367491,0.084041563,28.78056208,2.431258228,0.738931804,15.694,36.01405113
cfc,f,ambient,f7,abiba,2663,gymno,2011,236,6.10573737,0.087418673,231.117662,0.234650375,30.51820947,1.733395045,0.475329663,11.63728334,30.42412259
cfc,f,ambient,f7,abiba,2665,gymno,2011,210,8.440736837,NA,NA,0.216644125,32.9533221,2.093572189,0.274681505,11.63728334,NA
cfc,f,ambient,f7,abiba,2673,gymno,2011,269,9.536192567,0.11271715,243.750243,0.192084625,18.9994863,0.764522072,0.180548218,11.63728334,45.12157913
cfc,f,ambient,f7,acesa,2676,angio,2009,223,6.57478708,0.072918432,230.3659149,0.240211375,32.79403305,2.715938178,0.408192593,11.10967352,32.8666589
cfc,f,ambient,f7,aceru,2677,angio,2009,162,4.537755738,0.09698622,305.6141104,0.223858375,24.30812009,1.815152157,0.629737171,12.25549903,17.46974819
cfc,f,ambient,f7,aceru,2679,angio,2011,266,5.385235323,0.29285859,356.0124183,NA,13.8304682,0.694845359,0.560586206,12.25549903,18.25034599
cfc,f,ambient,f7,aceru,2680,angio,2011,210,10.73333333,0.175333333,271,0.216644125,30.9,2.569465401,0.12420267,12.25549903,45.9850567
cfc,f,ambient,f7,aceru,2681,angio,2009,187,3.029022312,0.040071022,263.5509044,0.147968875,25.51371257,1.875871016,0.752843821,12.25549903,13.31446231
cfc,f,ambient,f7,aceru,2682,angio,2010,235,6.541471241,0.085260568,253.9504351,0.226769125,34.27397664,2.181618191,0.466241952,12.25549903,29.76805226
cfc,f,ambient,f7,acesa,2685,angio,2009,166,3.233333333,0.054733333,289.3333333,0.2028955,27.38333333,1.813852133,0.708962345,11.10967352,13.05949573
cfc,f,ambient,f7,acesa,2686,angio,2009,188,4.500693955,0.096558856,306.3579754,0.141426125,25.02855174,1.895107777,0.594885129,11.10967352,17.29068058
cfc,f,ambient,f7,acesa,2687,angio,2009,223,6.50969335,0.094335986,265.9473846,0.240211375,33.42441177,2.101809646,0.414051787,11.10967352,28.3758199
cfc,f,ambient,f7,acesa,2692,angio,2011,167,4.1697096,0.157574147,343.5935473,0.197905714,19.24215763,0.920610662,0.624677576,11.10967352,14.54476288
cfc,f,ambient,f7,acesa,2694,angio,2011,236,8.67642355,0.108961433,243.921371,0.234650375,32.15315753,2.383854319,0.219020835,11.10967352,41.02583179
cfc,e,ambient,e7,betpa,2696,angio,2010,165,19.2,0.657666667,312,0.264371875,25.68333333,1.260874864,0.091430385,21.13211766,72.61283181
cfc,f,ambient,f7,betpa,2697,angio,2011,165,17.0812099,0.21761848,237.2654107,0.169133625,25.66345277,1.195060475,0.191694359,21.13211766,82.95523363
cfc,f,ambient,f7,betpa,2698,angio,2011,237,19.08901017,0.51404759,296.5522323,0.23170575,27.71324223,1.739199184,0.096682572,21.13211766,75.44270411
cfc,f,ambient,f7,betpa,2700,angio,2009,223,21.98195856,0.45974757,272.601905,0.240211375,33.31986809,2.214259824,-0.040215605,21.13211766,93.67233803
cfc,f,ambient,f7,betpa,2701,angio,2010,202,9.336666667,0.193333333,248.1666667,0.2097005,32.45333333,1.81307622,0.558176477,21.13211766,43.42541658
cfc,f,ambient,f7,betpa,2703,angio,2009,187,14.3354944,0.165274606,227.6479742,0.147968875,25.26577822,1.638864694,0.32162528,21.13211766,72.50744278
cfc,f,ambient,f7,betpa,2706,angio,2009,162,17.96666667,0.295333333,264.6666667,0.223858375,23.26,1.270357958,0.149793364,21.13211766,78.66673023
cfc,f,ambient,f7,picgl,2707,gymno,2011,210,11.60355903,NA,NA,0.216644125,31.25413767,1.957834756,0.283608883,16.19724024,NA
cfc,f,ambient,f7,picgl,2708,gymno,2011,236,9.202602513,0.11570712,230.1446443,0.234650375,31.0001462,2.1773918,0.431841328,16.19724024,46.0464435
cfc,f,ambient,f7,picgl,2715,gymno,2011,269,7.100399373,0.044015947,129.7526897,0.192084625,18.38802143,0.826224934,0.561629064,16.19724024,68.45290819
cfc,f,ambient,f7,pinba,2719,gymno,2011,209,12.45143867,NA,NA,0.223366875,27.67750233,0.797836815,0.337042562,18.7816562,NA
cfc,f,ambient,f7,pinba,2721,gymno,2011,167,22.22901857,0.415197913,293.5129047,0.197905714,20.27247873,1.34088556,-0.183549434,18.7816562,88.65191945
cfc,f,ambient,f7,pinba,2726,gymno,2010,235,18.36140223,0.299282475,283.0689364,0.226769125,32.86081441,2.036270991,0.022375767,18.7816562,75.6237938
cfc,f,ambient,f7,pinst,2733,gymno,2011,165,14.41450903,0.217431993,277.711954,0.169133625,24.3747311,1.584246567,-0.094056312,13.17528985,60.3978478
cfc,f,ambient,f7,pinst,2735,gymno,2011,266,6.310945257,0.152420757,316.4114637,NA,15.65289943,0.898685211,0.521001411,13.17528985,23.58293955
cfc,f,ambient,f7,pinst,2738,gymno,2011,237,6.842363067,0.101935073,191.435583,0.23170575,32.5713946,1.679045275,0.48066698,13.17528985,41.39527404
cfc,f,ambient,f7,betpa,2741,angio,2011,210,18.78063887,0.464422613,290.2036063,0.216644125,33.98379007,2.059586633,0.111275114,21.13211766,75.65364518
cfc,f,ambient,f7,poptr,2743,angio,2011,165,11.48306423,0.29097773,308.1009747,0.169133625,24.85149,1.352132335,0.429979437,20.145,43.899936
cfc,f,ambient,f7,poptr,2744,angio,2009,247,17.1792896,0.300574944,265.2113684,0.2305825,31.14060529,2.146041891,0.147218188,20.145,75.07647071
cfc,f,ambient,f7,poptr,2748,angio,2009,166,12.47481366,0.190563963,262.6381315,0.2028955,26.74481328,1.940379028,0.380748888,20.145,55.01128496
cfc,f,ambient,f7,poptr,2750,angio,2010,202,16.83333333,0.433,299.6666667,0.2097005,31.89666667,1.486806039,0.164391495,20.145,65.92244613
cfc,f,ambient,f7,quema,2753,angio,2011,269,12.13564217,0.285572183,305.5709323,0.192084625,19.9716606,0.788268697,0.341353342,18.42511765,46.72629898
cfc,f,ambient,f7,quema,2756,angio,2011,165,7.845110827,0.207107497,317.527031,0.169133625,25.38299113,1.187306732,0.574216514,18.42511765,29.22821106
cfc,f,ambient,f7,quema,2757,angio,2009,189,5.412909675,0.09036401,282.2176556,0.134838,27.86261368,2.05287086,0.706221161,18.42511765,22.35406203
cfc,f,ambient,f7,quema,2758,angio,2009,250,19.87429198,0.349604742,265.4951956,0.2181865,27.41323217,1.459927021,-0.078652108,18.42511765,86.76837075
cfc,f,ambient,f7,quema,2760,angio,2011,209,19.05063117,0.334443547,260.073493,0.223366875,32.0778351,2.706075515,-0.033948956,18.42511765,84.7791969
cfc,f,ambient,f7,queru,2762,angio,2011,165,5.445026097,0.05236129,213.155274,0.169133625,28.62284087,2.163366518,0.631849479,14.79021701,29.42649802
cfc,f,ambient,f7,aceru,2766,angio,2011,167,7.62352924,0.185488223,315.0816423,0.197905714,18.54741797,0.850868957,0.377950321,12.25549903,28.59028567
cfc,f,ambient,f7,queru,2767,angio,2011,209,18.44612363,0.276811167,245.6183933,0.223366875,32.07925667,2.799647563,-0.24718411,14.79021701,86.64351425
cfc,f,ambient,f7,queru,2768,angio,2009,250,13.95442613,0.220973049,264.3861418,0.2181865,27.52603277,1.630345549,0.05650971,14.79021701,61.15914254
cfc,f,ambient,f7,queru,2769,angio,2011,269,12.4313518,0.379433847,321.6957643,0.192084625,19.97093267,0.73227596,0.159488208,14.79021701,45.80581885
cfc,f,ambient,f7,queru,2770,angio,2009,189,2.755371304,0.033804115,250.8523566,0.134838,29.72301292,2.374050918,0.813703119,14.79021701,12.68503873
cfc,f,ambient,f7,queru,2772,angio,2010,202,7.913333333,0.095233333,244,0.2097005,32.61,1.898841944,0.464961648,14.79021701,37.40604193
cfc,f,ambient,f7,rhaca,2773,angio,2010,169,15.7,0.19,233.6666667,0.216451375,31.10666667,1.930245322,-3.82312e-4,15.694,77.39310617
